segmentId,newSegmentId,frc,streetName,speedLimit,distance,averageSpeed,date,time,timeSet,dateRange,harmonicAverageSpeed,medianSpeed,standardDeviationSpeed,shape,travelTimeStandardDeviation,sampleSize,averageTravelTime,medianTravelTime,travelTimeRatio,speedPercentiles,hour,POI
14580015710197.0,00004d59-3500-0400-0000-00000185594f,4,Jalan Dato Abdullah Tahir,50,83.39,29.8,2024/8/13,7:00:00,2,1,21,30.6,12,"[{'latitude': 1.47875, 'longitude': 103.7607}, {'latitude': 1.47871, 'longitude': 103.76084}, {'latitude': 1.47867, 'longitude': 103.76095}, {'latitude': 1.47864, 'longitude': 103.76103}, {'latitude': 1.4786, 'longitude': 103.76119}, {'latitude': 1.47852, 'longitude': 103.76141}]",16.81,5302,14.33,9.81,1,"[8, 14, 17, 20, 22, 24, 26, 27, 29, 31, 32, 33, 35, 36, 38, 40, 42, 44, 49]",7,40
14580014243534.0,00004d59-3500-0400-0000-000001855954,4,Jalan Dato Abdullah Tahir,50,41.22,31.2,2024/8/13,10:00:00,2,1,20.2,32.5,12.5,"[{'latitude': 1.47936, 'longitude': 103.7589}, {'latitude': 1.47925, 'longitude': 103.75925}]",12,5290,7.33,4.57,1,"[8, 13, 18, 21, 23, 26, 28, 29, 31, 33, 34, 35, 37, 38, 40, 41, 43, 46, 49]",10,40
14580013368256.0,00004d59-3500-0400-0000-000001855959,4,Jalan Dato Abdullah Tahir,50,59.24,23.6,2024/8/13,9:00:00,2,1,16.8,23.9,9.2,"[{'latitude': 1.47991, 'longitude': 103.75726}, {'latitude': 1.47981, 'longitude': 103.75756}, {'latitude': 1.47973, 'longitude': 103.75776}]",15.36,5519,12.7,8.92,1,"[7, 11, 14, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 33, 35, 37]",9,38
14580013166168.0,00004d59-3500-0400-0000-000001855f67,5,Jalan Kuning,30,68.71,19.7,2024/8/13,9,2,1,16.6,19.5,6.7,"[{'latitude': 1.48086, 'longitude': 103.77525}, {'latitude': 1.48092, 'longitude': 103.77526}, {'latitude': 1.48131, 'longitude': 103.77528}, {'latitude': 1.48148, 'longitude': 103.77529}]",10.53,2608,14.88,12.68,1,"[9, 12, 14, 15, 16, 17, 18, 18, 19, 20, 20, 21, 21, 22, 23, 24, 25, 27, 31]",9,23
14580013323403.0,00004d59-3500-0400-0000-000001855f6b,5,Jalan Kuning,30,25.4,23.4,2024/8/13,8,2,1,16.4,23,10.4,"[{'latitude': 1.48209, 'longitude': 103.77531}, {'latitude': 1.48224, 'longitude': 103.77532}, {'latitude': 1.48232, 'longitude': 103.77533}]",6.48,3042,5.58,3.98,1,"[7, 10, 12, 14, 16, 17, 19, 20, 22, 23, 24, 26, 27, 29, 30, 32, 34, 37, 41]",8,24
14580012540035.0,00004d59-3500-0400-0000-000001855f6c,5,Jalan Kuning,50,8.87,23.8,2024/8/13,10,2,1,15.5,23.7,10.7,"[{'latitude': 1.48232, 'longitude': 103.77533}, {'latitude': 1.4824, 'longitude': 103.77533}]",6.81,3102,2.06,1.35,1,"[7, 10, 12, 14, 16, 18, 19, 21, 22, 24, 25, 26, 28, 29, 31, 33, 34, 37, 42]",10,24
14580016430800.0,00004d59-3500-0400-0000-00000185602b,3,Jalan Lingkaran Dalam,50,12.86,38.1,2024/8/24,20,2,1,18.4,35.7,19.5,"[{'latitude': 1.46936, 'longitude': 103.75043}, {'latitude': 1.46942, 'longitude': 103.75053}]",6.75,6001,2.51,1.3,1,"[9, 17, 21, 24, 27, 29, 30, 32, 34, 36, 38, 39, 42, 44, 47, 51, 55, 62, 73]",20,31
14580014183657.0,00004d59-3500-0400-0000-000001856036,3,Jalan Lingkaran Dalam,50,5.43,55.2,2024/8/24,21,2,1,43.3,57.8,21.2,"[{'latitude': 1.46928, 'longitude': 103.75086}, {'latitude': 1.46925, 'longitude': 103.75082}]",0.37,8647,0.45,0.34,1,"[22, 27, 31, 34, 37, 41, 46, 50, 55, 58, 61, 64, 66, 69, 71, 74, 77, 81, 87]",21,32
14580014923691.0,00004d59-3500-0400-0000-000001856038,3,Jalan Lingkaran Dalam,50,28.3,29.3,2024/8/24,19,2,1,25.4,26.8,11.8,"[{'latitude': 1.46947, 'longitude': 103.75079}, {'latitude': 1.46945, 'longitude': 103.75082}, {'latitude': 1.46943, 'longitude': 103.75085}, {'latitude': 1.46941, 'longitude': 103.75086}, {'latitude': 1.46936, 'longitude': 103.75086}, {'latitude': 1.46933, 'longitude': 103.75085}, {'latitude': 1.4693, 'longitude': 103.75084}, {'latitude': 1.46925, 'longitude': 103.75082}]",1.78,1262,4.02,3.8,1,"[15, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 36, 39, 43, 55]",19,32
14580012681038.0,00004d59-3500-0400-0000-000001856042,3,Jalan Lingkaran Dalam,50,87.14,59.3,2024/8/24,17,2,1,52.6,58.8,15.9,"[{'latitude': 1.46854, 'longitude': 103.74966}, {'latitude': 1.46841, 'longitude': 103.74948}, {'latitude': 1.46836, 'longitude': 103.74941}, {'latitude': 1.46827, 'longitude': 103.74929}, {'latitude': 1.46816, 'longitude': 103.74913}, {'latitude': 1.46808, 'longitude': 103.74903}]",3.89,9745,5.97,5.34,1,"[34, 41, 45, 47, 49, 52, 54, 55, 57, 59, 61, 63, 65, 67, 70, 73, 76, 79, 85]",17,30
14580015542807.0,00004d59-3500-0400-0000-000001857070,3,Jalan Lingkaran Dalam,50,13.76,32.3,2024/8/24,11,2,1,11.7,29.4,20.5,"[{'latitude': 1.46131, 'longitude': 103.74379}, {'latitude': 1.46142, 'longitude': 103.74385}]",9.78,4592,4.24,1.68,1,"[3, 7, 11, 15, 19, 22, 24, 26, 28, 29, 31, 33, 35, 38, 42, 48, 55, 62, 73]",11,24
14580017756034.0,00004d59-3500-0400-0000-00000185707d,3,Jalan Lingkaran Dalam,50,14.87,48.4,2024/8/24,16,2,1,36.3,48.9,15.7,"[{'latitude': 1.46237, 'longitude': 103.74429}, {'latitude': 1.46248, 'longitude': 103.74436}]",2.88,6064,1.47,1.09,1,"[18, 30, 36, 39, 42, 43, 45, 47, 48, 49, 50, 51, 53, 54, 56, 58, 61, 65, 75]",16,25
14580014632395.0,00004d59-3500-0400-0000-00000185707e,3,Jalan Lingkaran Dalam,50,13.68,49.3,2024/8/24,15,2,1,35.2,49.9,16,"[{'latitude': 1.46248, 'longitude': 103.74436}, {'latitude': 1.46256, 'longitude': 103.74441}, {'latitude': 1.46259, 'longitude': 103.74443}]",6.78,6071,1.4,0.99,1,"[20, 30, 36, 39, 42, 44, 46, 47, 49, 50, 51, 52, 54, 55, 57, 59, 62, 67, 75]",15,25
14580015213755.0,00004d59-3500-0400-0000-00000185708e,3,Jalan Lingkaran Dalam,50,20.55,74.1,2024/8/24,14,2,1,71.4,74.1,12.9,"[{'latitude': 1.46328, 'longitude': 103.74547}, {'latitude': 1.46338, 'longitude': 103.74563}]",0.28,22899,1.04,1,1,"[54, 58, 61, 64, 66, 68, 69, 71, 73, 74, 76, 78, 79, 81, 83, 85, 87, 90, 95]",14,27
14580015213753.0,00004d59-3500-0400-0000-000001857091,3,Jalan Lingkaran Dalam,50,32.13,73.3,2024/8/24,13,2,1,70.5,73.4,13,"[{'latitude': 1.46338, 'longitude': 103.74563}, {'latitude': 1.46344, 'longitude': 103.74572}, {'latitude': 1.46349, 'longitude': 103.7458}, {'latitude': 1.46353, 'longitude': 103.74587}]",0.43,22902,1.64,1.58,1,"[53, 57, 60, 63, 65, 67, 68, 70, 72, 73, 75, 77, 78, 80, 82, 84, 86, 89, 94]",13,27
14580016036117.0,00004d59-3500-0400-0000-000001857092,3,Jalan Lingkaran Dalam,50,13.08,72.6,2024/8/24,9,2,1,69.7,72.8,13.2,"[{'latitude': 1.46353, 'longitude': 103.74587}, {'latitude': 1.46359, 'longitude': 103.74597}]",0.2,22905,0.68,0.65,1,"[52, 56, 59, 62, 64, 66, 68, 69, 71, 73, 74, 76, 78, 79, 81, 83, 86, 89, 94]",9,27
14580016774935.0,00004d59-3500-0400-0000-0000018570d7,3,Jalan Lingkaran Dalam,50,72.94,78.5,2024/8/24,8,2,1,74.2,79.2,14,"[{'latitude': 1.46345, 'longitude': 103.74594}, {'latitude': 1.46344, 'longitude': 103.74588}, {'latitude': 1.46336, 'longitude': 103.74572}, {'latitude': 1.46326, 'longitude': 103.74553}, {'latitude': 1.46315, 'longitude': 103.74536}]",2.12,25403,3.54,3.32,1,"[56, 62, 65, 68, 70, 72, 74, 76, 77, 79, 81, 83, 84, 86, 88, 90, 92, 95, 100]",8,27
14580016035920.0,00004d59-3500-0400-0000-0000018570d8,3,Jalan Lingkaran Dalam,50,107.82,77.4,2024/8/24,7,2,1,70.7,78.4,14.5,"[{'latitude': 1.46315, 'longitude': 103.74536}, {'latitude': 1.46305, 'longitude': 103.74522}, {'latitude': 1.463, 'longitude': 103.74516}, {'latitude': 1.46296, 'longitude': 103.7451}, {'latitude': 1.46289, 'longitude': 103.745}, {'latitude': 1.46287, 'longitude': 103.74498}, {'latitude': 1.4628, 'longitude': 103.74491}, {'latitude': 1.4626, 'longitude': 103.7447}, {'latitude': 1.46252, 'longitude': 103.74462}]",4.81,25456,5.49,4.95,1,"[55, 61, 65, 67, 69, 71, 73, 75, 77, 78, 80, 82, 83, 85, 87, 88, 91, 94, 98]",7,27
14580012540996.0,00004d59-3500-0400-0000-000001857132,3,Jalan Lingkaran Dalam,50,14.35,37.1,2024/8/24,12,2,1,32.8,33.9,13.9,"[{'latitude': 1.45854, 'longitude': 103.74281}, {'latitude': 1.45867, 'longitude': 103.74285}]",0.71,3805,1.58,1.52,1,"[22, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 40, 42, 48, 60, 70]",12,19
14580014700887.0,00004d59-3500-0400-0000-000001857137,3,Jalan Lingkaran Dalam,50,109.83,48,2024/8/24,17,2,1,41.9,47.5,14.8,"[{'latitude': 1.46301, 'longitude': 103.74484}, {'latitude': 1.46314, 'longitude': 103.74503}, {'latitude': 1.46327, 'longitude': 103.74522}, {'latitude': 1.46332, 'longitude': 103.74531}, {'latitude': 1.46335, 'longitude': 103.74536}, {'latitude': 1.46344, 'longitude': 103.74556}, {'latitude': 1.46351, 'longitude': 103.7457}]",6.86,6694,9.43,8.32,1,"[28, 32, 34, 36, 37, 39, 41, 43, 45, 48, 49, 51, 53, 55, 57, 59, 62, 66, 74]",17,27
14580014449718.0,00004d59-3500-0400-0000-000001857138,3,Jalan Lingkaran Dalam,50,84.49,74.4,2024/8/25,21,2,1,70.4,74.6,14.7,"[{'latitude': 1.45932, 'longitude': 103.73909}, {'latitude': 1.45924, 'longitude': 103.73916}, {'latitude': 1.4592, 'longitude': 103.73924}, {'latitude': 1.45914, 'longitude': 103.73944}, {'latitude': 1.45904, 'longitude': 103.73978}]",1.64,20104,4.32,4.08,1,"[51, 58, 61, 64, 66, 68, 70, 71, 73, 75, 76, 78, 79, 81, 83, 85, 88, 92, 97]",21,12
14580014893114.0,00004d59-3500-0400-0000-000001857139,3,Jalan Lingkaran Dalam,50,308.54,64.7,2024/8/25,18,2,1,62.4,64.8,11.3,"[{'latitude': 1.45904, 'longitude': 103.73978}, {'latitude': 1.4589, 'longitude': 103.74025}, {'latitude': 1.45871, 'longitude': 103.74086}, {'latitude': 1.45859, 'longitude': 103.7413}, {'latitude': 1.4585, 'longitude': 103.74164}, {'latitude': 1.45844, 'longitude': 103.7419}, {'latitude': 1.45841, 'longitude': 103.74206}, {'latitude': 1.45841, 'longitude': 103.74215}, {'latitude': 1.45841, 'longitude': 103.74222}, {'latitude': 1.45842, 'longitude': 103.7423}, {'latitude': 1.45844, 'longitude': 103.74239}, {'latitude': 1.45846, 'longitude': 103.74246}]",4.24,20093,17.81,17.14,1,"[46, 51, 54, 56, 58, 60, 61, 62, 64, 65, 66, 67, 69, 70, 72, 73, 76, 78, 83]",18,19
14580012664645.0,00004d59-3500-0400-0000-00000185713c,3,Jalan Lingkaran Dalam,50,32.2,51.2,2024/8/25,17,2,1,46.4,50.4,13.1,"[{'latitude': 1.46351, 'longitude': 103.7457}, {'latitude': 1.46356, 'longitude': 103.74584}, {'latitude': 1.46358, 'longitude': 103.74591}, {'latitude': 1.46359, 'longitude': 103.74597}]",1.83,7038,2.5,2.3,1,"[32, 37, 40, 42, 44, 45, 47, 48, 49, 50, 52, 53, 54, 56, 58, 60, 63, 67, 74]",17,27
14580017756031.0,00004d59-3500-0400-0000-00000185713f,3,Jalan Lingkaran Dalam,50,75.77,51.6,2024/8/25,16,2,1,31.7,55.8,18.2,"[{'latitude': 1.46288, 'longitude': 103.74504}, {'latitude': 1.46272, 'longitude': 103.74488}, {'latitude': 1.46268, 'longitude': 103.74484}, {'latitude': 1.46257, 'longitude': 103.74473}, {'latitude': 1.46247, 'longitude': 103.74463}, {'latitude': 1.46238, 'longitude': 103.74457}]",14.94,7020,8.6,4.89,1,"[12, 23, 32, 38, 44, 47, 50, 52, 54, 56, 57, 59, 60, 62, 64, 66, 68, 70, 75]",16,26
14580014944316.0,00004d59-3500-0400-0000-000001857142,3,Jalan Lingkaran Dalam,50,33.96,41.3,2024/8/25,15,2,1,35.3,41.4,11.7,"[{'latitude': 1.45895, 'longitude': 103.74292}, {'latitude': 1.45925, 'longitude': 103.74301}]",3.55,3806,3.46,2.95,1,"[22, 28, 31, 33, 35, 37, 38, 39, 40, 41, 42, 44, 45, 46, 47, 49, 51, 54, 61]",15,21
14580014944317.0,00004d59-3500-0400-0000-000001857143,3,Jalan Lingkaran Dalam,50,51.81,40.3,2024/8/25,14,2,1,24.4,43.4,16.4,"[{'latitude': 1.45925, 'longitude': 103.74301}, {'latitude': 1.45969, 'longitude': 103.74315}]",11.3,3735,7.66,4.3,1,"[6, 12, 21, 28, 33, 37, 39, 41, 42, 43, 45, 46, 48, 49, 51, 53, 55, 58, 62]",14,21
14580012699391.0,00004d59-3500-0400-0000-000001857144,3,Jalan Lingkaran Dalam,50,62.75,31.7,2024/8/25,10,2,1,13.7,31.6,20.3,"[{'latitude': 1.46054, 'longitude': 103.74346}, {'latitude': 1.46106, 'longitude': 103.74368}]",22.96,4375,16.45,7.15,1,"[3, 5, 8, 11, 16, 21, 25, 27, 30, 32, 34, 35, 37, 39, 41, 45, 51, 60, 70]",10,22
14580012699392.0,00004d59-3500-0400-0000-000001857145,3,Jalan Lingkaran Dalam,50,29.93,24,2024/8/25,11,2,1,4.2,17.8,24.3,"[{'latitude': 1.46106, 'longitude': 103.74368}, {'latitude': 1.46131, 'longitude': 103.74379}]",34.59,3681,25.71,6.05,1,"[1, 1, 2, 2, 3, 4, 6, 9, 14, 18, 21, 24, 27, 31, 36, 44, 54, 63, 73]",11,24
14580012715317.0,00004d59-3500-0400-0000-000001857146,4,Jalan Sungai Chat,50,31.19,36.6,2024/8/12,19,2,1,28.2,37.9,12.6,"[{'latitude': 1.46131, 'longitude': 103.74379}, {'latitude': 1.46134, 'longitude': 103.74351}]",3.94,5904,3.98,2.96,1,"[11, 18, 24, 29, 32, 33, 35, 36, 37, 38, 39, 40, 41, 42, 44, 45, 47, 50, 55]",19,24
14580016288096.0,00004d59-3500-0400-0000-000001857147,4,Jalan Sungai Chat,50,52.54,41.8,2024/8/12,18,2,1,33.4,44.2,13.1,"[{'latitude': 1.46134, 'longitude': 103.74351}, {'latitude': 1.46142, 'longitude': 103.74305}]",4.85,6695,5.66,4.28,1,"[13, 21, 29, 34, 37, 39, 41, 42, 43, 44, 45, 46, 47, 48, 49, 51, 53, 55, 59]",18,24
14580013938628.0,00004d59-3500-0400-0000-000001857148,4,Jalan Sungai Chat,50,38.41,26.4,2024/8/12,9,2,1,18.6,25.8,10.6,"[{'latitude': 1.46106, 'longitude': 103.74368}, {'latitude': 1.46113, 'longitude': 103.74367}, {'latitude': 1.46121, 'longitude': 103.74365}, {'latitude': 1.46125, 'longitude': 103.74362}, {'latitude': 1.46129, 'longitude': 103.74357}, {'latitude': 1.46134, 'longitude': 103.74351}]",12.15,749,7.43,5.36,1,"[9, 14, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 38, 43]",9,24
14580012703910.0,00004d59-3500-0400-0000-000001857149,3,Jalan Lingkaran Dalam,50,78.2,41.9,2024/8/25,13,2,1,29.2,41.9,16,"[{'latitude': 1.45969, 'longitude': 103.74315}, {'latitude': 1.45997, 'longitude': 103.74325}, {'latitude': 1.46035, 'longitude': 103.7434}]",26.27,4533,9.63,6.72,1,"[14, 22, 27, 30, 32, 34, 37, 38, 40, 42, 44, 45, 47, 49, 51, 54, 57, 61, 67]",13,22
14580013328984.0,00004d59-3500-0400-0000-00000185714a,3,Jalan Lingkaran Dalam,50,21.15,40.2,2024/8/25,19,2,1,27.4,39.9,16.5,"[{'latitude': 1.46035, 'longitude': 103.7434}, {'latitude': 1.4604, 'longitude': 103.74342}, {'latitude': 1.46054, 'longitude': 103.74346}]",4.89,4650,2.78,1.91,1,"[13, 20, 24, 27, 30, 33, 35, 37, 38, 40, 41, 43, 45, 47, 49, 52, 55, 60, 68]",19,22
14580015558566.0,00004d59-3500-0400-0000-000001857164,3,Jalan Lingkaran Dalam,50,65.46,41.8,2024/8/25,12,2,1,33.7,41.8,14.3,"[{'latitude': 1.46101, 'longitude': 103.74392}, {'latitude': 1.46047, 'longitude': 103.7437}]",6.85,4919,6.99,5.64,1,"[17, 25, 29, 33, 35, 37, 38, 40, 41, 42, 43, 44, 45, 47, 48, 50, 53, 57, 64]",12,22
14580013647884.0,00004d59-3500-0400-0000-000001858201,3,Jalan Stulang Darat,50,66.63,72.8,2024/8/13,7,2,1,59.6,74.6,21.3,"[{'latitude': 1.47272, 'longitude': 103.77767}, {'latitude': 1.47293, 'longitude': 103.77793}, {'latitude': 1.47298, 'longitude': 103.778}, {'latitude': 1.473, 'longitude': 103.77803}, {'latitude': 1.47309, 'longitude': 103.77814}]",5.64,50944,4.03,3.22,1,"[38, 46, 51, 54, 58, 62, 66, 69, 72, 75, 77, 79, 82, 85, 88, 91, 95, 99, 105]",7,18
14580012544447.0,00004d59-3500-0400-0000-0000018582f3,5,Jalan Stulang Laut,50,4.38,31,2024/8/13,18,2,1,23.9,29.3,12.8,"[{'latitude': 1.47338, 'longitude': 103.77871}, {'latitude': 1.47342, 'longitude': 103.77871}]",0.8,5694,0.66,0.54,1,"[13, 18, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 36, 39, 42, 47, 54]",18,16
14580012544443.0,00004d59-3500-0400-0000-0000018582f4,5,Jalan Stulang Laut,50,5.36,32.8,2024/8/13,17,2,1,24.7,29.9,16.4,"[{'latitude': 1.47342, 'longitude': 103.77871}, {'latitude': 1.47345, 'longitude': 103.77872}, {'latitude': 1.47347, 'longitude': 103.77872}]",1.04,5798,0.78,0.65,1,"[13, 20, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 37, 40, 43, 49, 58]",17,16
14580012544444.0,00004d59-3500-0400-0000-000001858321,3,Jalan Pasir Pelangi,50,102.55,75,2024/8/12,21,2,1,68.3,75.9,18.5,"[{'latitude': 1.47381, 'longitude': 103.77904}, {'latitude': 1.47402, 'longitude': 103.77927}, {'latitude': 1.47412, 'longitude': 103.77939}, {'latitude': 1.47433, 'longitude': 103.77963}, {'latitude': 1.47442, 'longitude': 103.77974}]",2.92,47684,5.41,4.86,1,"[44, 52, 56, 60, 63, 66, 69, 71, 74, 76, 78, 80, 83, 85, 88, 91, 94, 98, 104]",21,16
14580015408113.0,00004d59-3500-0400-0000-000001858322,3,Jalan Pasir Pelangi,50,80.43,72,2024/8/12,7,2,1,65.8,72.2,17.6,"[{'latitude': 1.47442, 'longitude': 103.77974}, {'latitude': 1.47457, 'longitude': 103.77994}, {'latitude': 1.47486, 'longitude': 103.78032}]",2.36,53273,4.4,4.01,1,"[45, 50, 54, 57, 59, 62, 65, 67, 70, 72, 75, 77, 79, 82, 84, 87, 91, 94, 100]",7,15
14580017044808.0,00004d59-3500-0400-0000-0000018593f7,3,Jalan Lingkaran Dalam,50,49.65,46.3,2024/8/25,9,2,1,29.4,43.9,20,"[{'latitude': 1.46983, 'longitude': 103.75166}, {'latitude': 1.46958, 'longitude': 103.75128}]",9.28,17127,6.09,4.07,1,"[11, 23, 28, 32, 35, 37, 39, 41, 42, 44, 46, 48, 51, 55, 59, 64, 69, 74, 81]",9,33
14580014392812.0,00004d59-3500-0400-0000-0000018593f8,3,Jalan Lingkaran Dalam,50,9.6,41.8,2024/8/25,20,2,1,13.6,37.2,22.3,"[{'latitude': 1.46958, 'longitude': 103.75128}, {'latitude': 1.46953, 'longitude': 103.75121}]",8.75,17162,2.55,0.93,1,"[6, 15, 21, 25, 27, 29, 31, 33, 35, 37, 40, 43, 47, 53, 59, 64, 69, 74, 81]",20,33
14580015106960.0,00004d59-3500-0400-0000-000001859417,3,Jalan Lingkaran Dalam,50,20.67,61,2024/8/25,8,2,1,46.5,63.3,16.4,"[{'latitude': 1.46345, 'longitude': 103.74594}, {'latitude': 1.46336, 'longitude': 103.74578}]",3.84,7032,1.6,1.18,1,"[26, 38, 47, 52, 55, 57, 59, 60, 62, 63, 65, 66, 68, 69, 71, 73, 75, 78, 83]",8,27
14580014650614.0,00004d59-3500-0400-0000-000001859418,3,Jalan Lingkaran Dalam,50,39.79,60.3,2024/8/25,7,2,1,46.9,62.9,16.3,"[{'latitude': 1.46336, 'longitude': 103.74578}, {'latitude': 1.46327, 'longitude': 103.74562}, {'latitude': 1.46318, 'longitude': 103.74547}]",5.35,6989,3.05,2.28,1,"[25, 37, 46, 51, 55, 57, 59, 60, 62, 63, 64, 66, 67, 69, 70, 72, 74, 77, 82]",7,27
14580012696461.0,00004d59-3500-0400-0000-000001859494,3,Jalan Lingkaran Dalam,50,14.95,25.2,2024/8/26,8,2,1,5.8,23.5,18,"[{'latitude': 1.46159, 'longitude': 103.74417}, {'latitude': 1.46147, 'longitude': 103.74412}]",18.99,7086,9.21,2.29,1,"[1, 2, 4, 8, 12, 15, 18, 20, 22, 24, 25, 27, 30, 32, 35, 39, 44, 50, 58]",8,24
14580015147944.0,00004d59-3500-0400-0000-000001859495,3,Jalan Lingkaran Dalam,50,9.52,28.3,2024/8/26,9,2,1,7.3,27.1,17.6,"[{'latitude': 1.46147, 'longitude': 103.74412}, {'latitude': 1.46139, 'longitude': 103.74408}]",12.61,6593,4.68,1.26,1,"[2, 4, 9, 14, 17, 19, 22, 24, 25, 27, 29, 31, 33, 35, 38, 41, 46, 51, 59]",9,24
14580015751654.0,00004d59-3500-0400-0000-00000185949e,3,Jalan Lingkaran Dalam,50,15.7,38.4,2024/8/26,18,2,1,25.6,36.9,16.7,"[{'latitude': 1.46128, 'longitude': 103.74404}, {'latitude': 1.46115, 'longitude': 103.74398}]",3.17,4060,2.21,1.53,1,"[9, 19, 24, 27, 30, 31, 33, 34, 36, 37, 38, 40, 42, 44, 46, 49, 53, 59, 67]",18,24
14580013791665.0,00004d59-3500-0400-0000-00000185949f,3,Jalan Lingkaran Dalam,50,16.89,38.3,2024/8/26,19,2,1,28.8,37.3,15.6,"[{'latitude': 1.46115, 'longitude': 103.74398}, {'latitude': 1.46101, 'longitude': 103.74392}]",2.33,4952,2.11,1.63,1,"[13, 20, 24, 28, 30, 32, 33, 35, 36, 37, 39, 40, 41, 43, 45, 48, 52, 57, 65]",19,23
14580015751646.0,00004d59-3500-0400-0000-0000018594a0,4,Jalan Mahmoodiah,50,18.76,23.6,2024/8/13,19,2,1,13.2,23.8,12.6,"[{'latitude': 1.46128, 'longitude': 103.74409}, {'latitude': 1.46115, 'longitude': 103.74398}]",7.62,871,5.1,2.84,1,"[4, 7, 12, 15, 17, 19, 20, 21, 23, 24, 25, 26, 27, 28, 30, 31, 33, 35, 40]",19,24
14580013991274.0,00004d59-3500-0400-0000-0000018596da,3,Jalan Lingkaran Dalam,50,173.31,44,2024/8/26,7,2,1,38.6,43.6,12.1,"[{'latitude': 1.46408, 'longitude': 103.77134}, {'latitude': 1.46414, 'longitude': 103.77124}, {'latitude': 1.46421, 'longitude': 103.77113}, {'latitude': 1.46427, 'longitude': 103.77103}, {'latitude': 1.46433, 'longitude': 103.77095}, {'latitude': 1.46439, 'longitude': 103.77087}, {'latitude': 1.46447, 'longitude': 103.77078}, {'latitude': 1.4646, 'longitude': 103.77066}, {'latitude': 1.46467, 'longitude': 103.77059}, {'latitude': 1.46484, 'longitude': 103.77046}, {'latitude': 1.46495, 'longitude': 103.77039}, {'latitude': 1.46518, 'longitude': 103.77026}]",12.68,17002,16.16,14.31,1,"[23, 29, 33, 36, 37, 39, 40, 41, 42, 44, 45, 47, 48, 50, 52, 54, 56, 59, 63]",7,24
14580013847003.0,00004d59-3500-0400-0000-00000185ba2e,5,Jalan Serampang,50,110.08,34.2,2024/8/13,17,2,1,26.5,36.7,12.1,"[{'latitude': 1.48446, 'longitude': 103.77161}, {'latitude': 1.48436, 'longitude': 103.77063}]",13.78,8219,14.96,10.8,1,"[11, 16, 20, 23, 27, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 43, 44, 47, 51]",17,28
14580013171297.0,00004d59-3500-0400-0000-00000185ba2f,5,Jalan Serampang,50,46.58,45.8,2024/8/13,20,2,1,34,48.3,16.7,"[{'latitude': 1.48436, 'longitude': 103.77063}, {'latitude': 1.48433, 'longitude': 103.77021}]",6.6,8250,4.94,3.47,1,"[14, 20, 25, 31, 37, 41, 43, 45, 47, 48, 50, 51, 53, 54, 57, 59, 62, 65, 70]",20,27
14580015553841.0,00004d59-3500-0400-0000-00000185ba38,5,Jalan Serampang,50,63.78,35.1,2024/8/13,7,2,1,21.6,37.4,16,"[{'latitude': 1.48442, 'longitude': 103.77012}, {'latitude': 1.48447, 'longitude': 103.77069}]",13.11,9376,10.65,6.14,1,"[6, 11, 16, 20, 24, 27, 30, 33, 35, 37, 39, 41, 43, 45, 46, 48, 51, 54, 59]",7,27
14580014708919.0,00004d59-3500-0400-0000-00000185ba39,5,Jalan Serampang,50,99.06,17.3,2024/8/14,18,2,1,8.4,12.3,14.1,"[{'latitude': 1.48447, 'longitude': 103.77069}, {'latitude': 1.48456, 'longitude': 103.77157}]",35.12,8571,42.43,28.99,1,"[3, 4, 4, 5, 5, 6, 7, 9, 11, 12, 15, 18, 21, 24, 26, 30, 34, 38, 44]",18,28
14580012523106.0,00004d59-3500-0400-0000-00000185bfe6,1,Lebuhraya Tebrau,70,17.81,42,2024/8/15,16,2,1,31.7,42.4,14.6,"[{'latitude': 1.48051, 'longitude': 103.76439}, {'latitude': 1.48066, 'longitude': 103.76443}]",4.75,30451,2.02,1.51,1,"[17, 23, 27, 30, 33, 35, 38, 39, 41, 42, 44, 45, 47, 49, 51, 53, 56, 59, 66]",16,34
14580014604600.0,00004d59-3500-0400-0000-00000185bfe7,1,Lebuhraya Tebrau,70,32.43,43.5,2024/8/15,17,2,1,33,44.1,14.7,"[{'latitude': 1.48066, 'longitude': 103.76443}, {'latitude': 1.48095, 'longitude': 103.76451}]",6.32,30276,3.53,2.65,1,"[17, 24, 29, 32, 35, 37, 39, 41, 43, 44, 46, 47, 49, 51, 52, 55, 57, 61, 67]",17,35
14580012598874.0,00004d59-3500-0400-0000-00000185bff9,5,Jalan Harimau,50,7.62,37.1,2024/8/12,10,2,1,32.1,38.1,10.7,"[{'latitude': 1.48093, 'longitude': 103.76141}, {'latitude': 1.48091, 'longitude': 103.76147}]",0.67,6052,0.85,0.72,1,"[17, 23, 27, 29, 31, 33, 34, 36, 37, 38, 39, 40, 41, 43, 44, 46, 47, 50, 53]",10,40
